,s,t,d,s
15638,86,18,31.42341299632139,26.5
15639,86,19,12.825086092631597,35.0
15640,86,20,29.907262519901593,26.5
15641,86,21,19.195335417130078,35.0
15642,86,22,20.759820337352014,27.5
15643,86,24,28.080891421972197,26.5
15644,86,25,21.284390153190735,26.5
15645,86,26,20.644361379773176,26.5
15646,86,29,17.686223914907018,35.0
15647,86,30,5.129901148376376,35.0
15648,86,31,1667.2496574818406,35.0
15649,86,32,28.84318185148967,26.5
15650,86,33,22.612115748301306,26.5
15651,86,34,21.336431380691995,26.5
15652,86,35,14.855175054022054,26.5
15653,86,36,18.372592231715327,26.5
15654,86,37,17.47107284869325,26.5
15655,86,38,10.013897372117592,35.0
15656,86,39,13.003098568430408,35.0
15657,86,40,21.79180525860703,26.5
15658,86,42,27.352129685978632,26.5
15659,86,43,26.518181682106693,26.5
15660,86,45,23.796759311663088,26.5
15661,86,46,27.043717272797874,35.0
15662,86,48,23.121252747465174,26.5
15663,86,49,20.05687730881268,26.5
15664,86,50,26.562884977260552,26.5
15665,86,51,30.50591774471534,26.5
15666,86,52,22.383688256362188,26.5
15667,86,53,21.66066977602903,26.5
15668,86,54,22.70578816428344,26.5
15669,86,55,20.284006843889035,35.0
15670,86,56,18.062552792785738,26.5
15671,86,57,18.062552792785738,26.5
15672,86,58,26.559359882543543,26.5
15673,86,59,28.417289943680903,26.5
15674,86,60,28.200115189214323,26.5
15675,86,61,17.540510696365395,26.5
15676,86,62,17.49900210272415,26.5
15677,86,63,13.662148410948356,27.5
15678,86,64,18.174221273244022,35.0
15679,86,65,21.73297275659247,26.5
15680,86,66,21.96837692118829,26.5
15681,86,67,21.719150545537072,27.5
15682,86,68,24.793281088938613,26.5
15683,86,69,27.97610550283498,26.5
15684,86,70,19.653995992667852,26.5
15685,86,73,17.096656461371516,35.0
15686,86,74,27.043714251558125,26.5
15687,86,75,26.24551998210952,26.5
15688,86,76,12.721839287011727,27.5
15689,86,77,13.500543148823146,27.5
15690,86,78,29.037665115072965,26.5
15691,86,79,23.945791376586804,26.5
15692,86,80,21.455825925614022,26.5
15693,86,81,32.06983927924681,27.5
15694,86,82,17.91344026681667,26.5
15695,86,85,17.646404729357382,26.5
15696,86,87,24.793202675712706,26.5
15697,86,88,24.258854530499892,26.5
15698,86,89,18.052776134086226,26.5
15699,86,90,24.87452219400426,26.5
15700,86,91,15.272631847280202,35.0
15701,86,92,18.555496987139467,27.5
15702,86,94,30.812510891376103,26.5
15703,86,95,14.783695293836196,27.5
15704,86,97,20.96030757204241,26.5
15705,86,98,14.751942862944645,35.0
15706,86,99,35.989734558965786,35.0
15707,86,100,25.806138158364323,26.5
15708,86,101,16.175960591819067,35.0
15709,86,102,15.413906838397724,26.5
15710,86,106,21.331429595281232,26.5
15711,86,107,24.129437270163866,26.5
15712,86,108,18.50188683601726,35.0
15713,86,109,33.9852923023136,35.0
15714,86,110,31.982815888547048,35.0
15715,86,111,20.580875776370625,26.5
15716,86,112,21.118138466208617,26.5
15717,86,113,24.812128792517573,26.5
15718,86,114,24.682144925879335,26.5
15719,86,116,29.353559419282327,26.5
15720,86,117,5.140686093646379,35.0
15721,86,119,29.610775642231612,26.5
15722,86,120,30.530655138096485,26.5
15723,86,122,12.057183551126696,35.0
15724,86,123,17.20429302903085,35.0
15725,86,124,8.996152483421769,35.0
15726,86,125,25.24082987562364,26.5
15727,86,126,25.47444602861491,26.5
15728,86,127,32.48136161654568,26.5
15729,86,128,32.96319825278438,26.5
15730,86,129,20.014394395887685,26.5
15731,86,130,11.504438911481278,35.0
15732,86,131,12.225059902413053,35.0
15733,86,132,4.651179291036629,35.0
15734,86,133,18.75022235036601,26.5
15735,86,134,13.226306664175373,35.0
15736,86,135,13.932394013831495,35.0
15737,86,136,32.20515065855733,26.5
15738,86,137,23.935988403125926,26.5
15739,86,138,21.403140781942223,26.5
15740,86,139,6.8328107239483264,35.0
15741,86,140,25.33174572783262,26.5
15742,86,141,25.259212487430776,26.5
15743,86,143,26.768218490987,26.5
15744,86,144,23.950377435343082,26.5
15745,86,145,22.29385957907632,26.5
15746,86,146,22.460723725145712,26.5
15747,86,147,26.294741216988296,26.5
15748,86,148,23.08669414409051,26.5
15749,86,149,16.262434454838704,35.0
15750,86,150,16.015006246249193,35.0
15751,86,151,28.080891421972197,26.5
15752,86,152,28.660315855078466,26.5
15753,86,153,32.842994066197804,26.5
15754,86,156,34.2441935363589,35.0
15755,86,157,18.654575476711145,26.5
15756,86,158,25.92176645806911,26.5
15757,86,159,26.74993906378393,26.5
15758,86,160,16.309456751004614,26.5
15759,86,161,25.537351612065677,26.5
15760,86,162,25.115118131284362,26.5
15761,86,163,26.281338134042173,26.5
15762,86,164,25.12642205432804,26.5
15763,86,165,17.819885694860396,27.5
15764,86,166,28.69135942327269,26.5
15765,86,167,27.9658867097798,26.5
15766,86,168,25.946517626678872,26.5
15767,86,169,30.26037282266499,26.5
15768,86,170,24.650629308466936,26.5
15769,86,171,23.156592122381365,26.5
15770,86,174,31.92347901128228,26.5
15771,86,175,16.54974407428972,35.0
15772,86,176,30.81744771882787,35.0
15773,86,177,15.406111803012672,26.5
15774,86,178,17.846885532422505,35.0
15775,86,180,10.904721886046046,35.0
15776,86,181,20.765074410422663,26.5
15777,86,182,26.8571471616553,26.5
15778,86,183,29.14766755815124,27.5
15779,86,184,28.15993633163746,26.5
15780,86,185,29.56480619213002,26.5
15781,86,187,32.338956500901766,35.0
15782,86,188,19.011094887916045,26.5
15783,86,189,19.722700521901796,26.5
15784,86,190,19.27204267917339,26.5
15785,86,191,12.579563088084855,35.0
15786,86,192,16.392754329152055,27.5
15787,86,193,23.0287171125996,26.5
15788,86,194,25.044032823969587,26.5
15789,86,195,22.826493246499197,26.5
15790,86,196,15.876354897701225,26.5
15791,86,197,12.25880183459612,35.0
15792,86,198,17.615737443095334,26.5
15793,86,199,23.39621040707742,26.5
15794,86,201,7.378972474955743,35.0
15795,86,202,23.90623333355386,26.5
15796,86,203,6.517002563922604,35.0
15797,86,204,38.7957878062293,35.0
15798,86,205,10.35773029720218,35.0
15799,86,206,27.58251095686245,26.5
15800,86,208,24.67348497115905,26.5
15801,86,209,23.69432603768895,26.5
15802,86,210,16.072466308015652,35.0
15803,86,211,24.35006756500236,26.5
15804,86,215,10.567259681992676,35.0
15805,86,216,8.99194474471441,35.0
15806,86,217,918.6223761270966,35.0
15807,86,219,8.854091050688089,35.0
15808,86,220,33.20265882844252,26.5
15809,86,221,27.129052356948584,27.5
15810,86,222,11.510531955548164,35.0
15811,86,223,22.601479933011067,26.5
15812,86,225,17.69098092233836,26.5
15813,86,226,21.322454420660833,26.5
15814,86,227,21.647192143415893,26.5
15815,86,228,20.856280993332394,26.5
15816,86,232,23.12680478142618,26.5
15817,86,234,24.57992488965056,26.5
15818,86,235,30.941908639435077,26.5
15819,86,236,25.334837401810127,26.5
15820,86,237,25.845959172895228,26.5
15821,86,238,27.238606388761262,26.5
15822,86,239,27.522010678033723,26.5
15823,86,240,34.27266657945189,26.5
15824,86,242,29.04591517595108,26.5
15825,86,243,30.45123941378548,26.5
15826,86,245,30.301627688379888,35.0
15827,86,246,26.476489564646045,26.5
15828,86,247,28.280023974980264,26.5
15829,86,248,27.669743057926173,26.5
15830,86,249,25.52028099932225,26.5
15831,86,251,31.844085818546382,35.0
15832,86,252,21.701044046589416,27.5
15833,86,253,21.37252351326244,35.0
15834,86,257,19.48834344678514,26.5
15835,86,258,12.73578785324726,35.0
15836,86,259,33.28675404966591,26.5
15837,86,260,20.073607422377485,26.5
15838,86,261,24.73249097219726,26.5
15839,86,262,25.442135147329505,26.5
15840,86,264,3879.5664133403616,35.0
15841,87,2,19.221235448062064,26.5
15842,87,4,3.1768860682262363,18.0
15843,87,5,23.008985213048017,26.5
15844,87,6,12.908170115468186,26.5
15845,87,7,9.649572633852996,18.0
15846,87,8,10.636560471368302,18.0
15847,87,9,19.60897043028807,26.5
15848,87,10,19.657021973703998,26.5
15849,87,11,12.310172765749446,26.5
15850,87,12,1.0364734067290056,18.0
15851,87,13,0.34071510633011914,18.0
15852,87,14,8.95048034964298,18.0
15853,87,16,20.852932489582745,26.5
15854,87,17,4.799263911239079,18.0
15855,87,18,20.583763970957687,18.0
15856,87,19,23.90940053216791,26.5
15857,87,20,19.164512387713277,18.0
15858,87,21,11.34643364028453,26.5
15859,87,22,11.096719929321207,19.0
15860,87,24,10.46838902017497,18.0
15861,87,25,3.83018084427141,18.0
15862,87,26,8.7984434763278,18.0
15863,87,29,15.583131514479632,26.5
15864,87,30,20.27868167225894,26.5
15865,87,31,1642.5661424049008,26.5
15866,87,32,19.740762007831695,18.0
15867,87,33,2.3509601975298953,18.0
15868,87,34,3.473462113777087,18.0
15869,87,35,9.960333440578522,18.0
15870,87,36,7.147455809338015,18.0
15871,87,37,7.621482546761822,18.0
15872,87,38,23.239567748654434,26.5
15873,87,39,12.159945035274625,26.5
15874,87,40,4.056768899574334,18.0
15875,87,42,10.855857278382135,18.0
15876,87,43,8.826628447129988,18.0
15877,87,45,1.506349949111578,18.0
15878,87,46,24.30686271724139,26.5
15879,87,48,2.4316503684662276,18.0
15880,87,49,4.745192538819272,18.0
15881,87,50,5.490173507908496,18.0
15882,87,51,23.721617702576108,18.0
15883,87,52,3.043160933854669,18.0
15884,87,53,16.395126221910914,18.0
15885,87,54,2.8818833664899945,18.0
15886,87,55,15.262637450093154,26.5
15887,87,56,13.463545500305859,18.0
15888,87,57,13.463545500305859,18.0
15889,87,58,21.56072509442056,18.0
15890,87,59,17.37328663167129,18.0
15891,87,60,17.170034559076296,18.0
15892,87,61,7.440776827956964,18.0
15893,87,62,7.485314629043372,18.0
15894,87,63,12.100575334586225,19.0
15895,87,64,23.28457835787211,26.5
15896,87,65,3.193113584842663,18.0
15897,87,66,2.8321931465099337,18.0
15898,87,67,10.193766416420038,19.0
15899,87,68,4.697877444538084,18.0
15900,87,69,14.743683468328319,18.0
15901,87,70,13.614353141024731,18.0
15902,87,73,19.933646358783022,26.5
15903,87,74,11.781216766031841,18.0
15904,87,75,12.128786690188155,18.0
15905,87,76,12.128686432065145,19.0
15906,87,77,11.294145621837195,19.0
15907,87,78,18.038301046538045,18.0
15908,87,79,2.891490733182221,18.0
15909,87,80,3.880137863637938,18.0
15910,87,81,25.03457926361589,19.0
15911,87,82,11.678713618163167,18.0
15912,87,85,8.468016300059615,18.0
15913,87,86,24.793202675712706,26.5
15914,87,88,1.15964295442307,18.0
15915,87,89,9.07994268294955,18.0
15916,87,90,3.778085704549134,18.0
15917,87,91,12.076768290260471,26.5
15918,87,92,17.524212305012995,19.0
15919,87,94,19.88055717371704,18.0
15920,87,95,14.210334338470794,19.0
15921,87,97,3.8909357846028776,18.0
15922,87,98,18.686111261856908,26.5
15923,87,99,20.410093318948878,26.5
15924,87,100,4.999592136762243,18.0
15925,87,101,25.713121005862217,26.5
15926,87,102,10.717816805171386,18.0
15927,87,106,4.215003518937452,18.0
15928,87,107,3.573587830970614,18.0
15929,87,108,13.317034488560507,26.5
15930,87,109,21.339639807712402,26.5
15931,87,110,20.579642979643214,26.5
15932,87,111,6.920215652282603,18.0
15933,87,112,5.398109316107845,18.0
15934,87,113,2.5426028546152395,18.0
15935,87,114,2.386744209798,18.0
15936,87,116,13.541212068772335,18.0
15937,87,117,21.9920919329327,26.5
15938,87,119,15.519487881057522,18.0
15939,87,120,16.447238053310134,18.0
15940,87,122,20.742776709987318,26.5
15941,87,123,14.784774676440636,26.5
15942,87,124,16.092399466524824,26.5
15943,87,125,1.6882904050793601,18.0
15944,87,126,15.591759735851037,18.0
15945,87,127,19.133902852709898,18.0
15946,87,128,19.27761336292196,18.0
15947,87,129,11.774672700690651,18.0
15948,87,130,17.943973158058512,26.5
15949,87,131,19.44192623457823,26.5
15950,87,132,21.164279631134363,26.5
15951,87,133,8.158962709061468,18.0
15952,87,134,15.374844963857045,26.5
15953,87,135,15.208403394091533,26.5
15954,87,136,20.119343889562476,18.0
15955,87,137,4.3055498508188865,18.0
15956,87,138,13.737026009684918,18.0
15957,87,139,22.63058352683479,26.5
15958,87,140,7.281378617342809,18.0
15959,87,141,7.404685479480017,18.0
15960,87,143,7.341096274765344,18.0
15961,87,144,1.84284925532546,18.0
15962,87,145,6.434323501375665,18.0
15963,87,146,7.486283998298661,18.0
15964,87,147,15.20344554714418,18.0
15965,87,148,2.262269138395677,18.0
15966,87,149,12.58046226635041,26.5
15967,87,150,16.252467355359048,26.5
15968,87,151,10.46838902017497,18.0
15969,87,152,12.638722552412633,18.0
15970,87,153,20.199178195510978,18.0
15971,87,156,14.864829550168881,26.5
15972,87,157,8.56135372364248,18.0
15973,87,158,3.2668381663895745,18.0
15974,87,159,15.029234616353234,18.0
15975,87,160,11.35631778780754,18.0
15976,87,161,5.940043180549311,18.0
15977,87,162,6.31459167696374,18.0
15978,87,163,6.330022228106566,18.0
15979,87,164,4.849297672418242,18.0
15980,87,165,11.122403218206507,19.0
15981,87,166,11.688718971562183,18.0
15982,87,167,15.079333196556002,18.0
15983,87,168,12.942782431551414,18.0
15984,87,169,18.063035514543785,18.0
15985,87,170,4.94519205412067,18.0
15986,87,171,5.575246307246468,18.0
15987,87,174,21.65137989045023,18.0
15988,87,175,21.343115149713817,26.5
15989,87,176,18.617202477306947,26.5
15990,87,177,9.408846905643438,18.0
15991,87,178,14.663784282295998,26.5
15992,87,180,14.815740581726448,26.5
15993,87,181,5.206570507399214,18.0
15994,87,182,18.587440723162967,18.0
15995,87,183,25.45303273519133,19.0
15996,87,184,22.068147379869455,18.0
15997,87,185,20.259453934202437,18.0
15998,87,187,13.614506917774717,26.5
15999,87,188,5.866335379314731,18.0
16000,87,189,5.359424969210019,18.0
16001,87,190,6.629955676905382,18.0
16002,87,191,23.37434420550351,26.5
16003,87,192,16.20696294756983,19.0
16004,87,193,8.084109156794407,18.0
16005,87,194,12.146259601894515,18.0
16006,87,195,4.129331912118,18.0
16007,87,196,12.787977020858209,18.0
16008,87,197,15.423883943362842,26.5
16009,87,198,8.357597276542226,18.0
16010,87,199,14.073005377325064,18.0
16011,87,201,20.911306534794292,26.5
16012,87,202,7.6160071894663055,18.0
16013,87,203,24.07359651478975,26.5
16014,87,204,24.95465985460914,26.5
16015,87,205,21.337644924000486,26.5
16016,87,206,9.563555820757623,18.0
16017,87,208,20.430746018263417,18.0
16018,87,209,1.1198252159386999,18.0
16019,87,210,14.638350299516985,26.5
16020,87,211,1.7042289608471504,18.0
16021,87,215,18.549047901830868,26.5
16022,87,216,17.02362808996826,26.5
16023,87,217,915.7579822416536,26.5
16024,87,219,23.411114269373524,26.5
16025,87,220,20.7393792629318,18.0
16026,87,221,10.721709213405735,19.0
16027,87,222,13.346624361103302,26.5
16028,87,223,11.538675176226532,18.0
16029,87,225,7.182030124992149,18.0
16030,87,226,7.239784263681172,18.0
16031,87,227,8.424342170579399,18.0
16032,87,228,7.342126061375743,18.0
16033,87,232,2.092582637395406,18.0
16034,87,234,3.291534964395886,18.0
16035,87,235,17.63352171195849,18.0
16036,87,236,7.49085156040364,18.0
16037,87,237,8.800433780124655,18.0
16038,87,238,7.968160952759627,18.0
16039,87,239,7.495293987881886,18.0
16040,87,240,23.1605964618118,18.0
16041,87,242,20.309006526086677,18.0
16042,87,243,15.505873148502422,18.0
16043,87,245,12.000843964985558,26.5
16044,87,246,4.7653327140131,18.0
16045,87,247,14.881453567744394,18.0
16046,87,248,18.24048962552181,18.0
16047,87,249,2.533647226325128,18.0
16048,87,251,14.22450593895275,26.5
16049,87,252,18.787035785294126,19.0
16050,87,253,21.821768231732563,26.5
16051,87,257,7.19296821695475,18.0
16052,87,258,13.333341330636356,26.5
16053,87,259,23.912523906667946,18.0
16054,87,260,9.803859271570147,18.0
16055,87,261,0.060775180638236996,18.0
16056,87,262,9.784980900147065,18.0
16057,87,264,3855.692047367782,26.5
16058,88,2,18.516975353175724,26.5
16059,88,4,3.843038870730455,18.0
16060,88,5,22.166658654990798,26.5
16061,88,6,11.824248654818993,26.5
16062,88,7,10.48220496142857,18.0
16063,88,8,11.474077115605272,18.0
16064,88,9,19.96358174860409,26.5
16065,88,10,19.451840556526804,26.5
16066,88,11,11.155161067030164,26.5
16067,88,12,0.2665488585830409,18.0
16068,88,13,1.0829549749948113,18.0
16069,88,14,7.7970576015711295,18.0
16070,88,16,21.229233008123813,26.5
16071,88,17,5.105079877422884,18.0
16072,88,18,21.581074346059733,18.0
16073,88,19,23.974531789994405,26.5
16074,88,20,20.137217239552506,18.0
16075,88,21,10.220669145922182,26.5
16076,88,22,9.94253461006234,19.0
16077,88,24,11.55499852385395,18.0
16078,88,25,3.027783269259585,18.0
16079,88,26,7.6549430505899805,18.0
16080,88,29,14.47310753119591,26.5
16081,88,30,19.638895076863953,26.5
16082,88,31,1643.0233603755041,26.5
16083,88,32,20.65752167938259,18.0
16084,88,33,1.6507486288021385,18.0
16085,88,34,3.1949076971844925,18.0
16086,88,35,9.404687307872926,18.0
16087,88,36,7.1106935481844245,18.0
16088,88,37,7.40291128652794,18.0
16089,88,38,23.17035196563079,26.5
16090,88,39,11.46884133533565,26.5
16091,88,40,3.0165624598644025,18.0
16092,88,42,11.900972064956852,18.0
16093,88,43,9.871896930203416,18.0
16094,88,45,2.1748868200070928,18.0
16095,88,46,25.040585654496017,26.5
16096,88,48,2.9661660136267236,18.0
16097,88,49,4.25027354653638,18.0
16098,88,50,6.613812821894046,18.0
16099,88,51,24.611824282075343,18.0
16100,88,52,2.063426076347904,18.0
16101,88,53,17.01686743818138,18.0
16102,88,54,1.836910430783826,18.0
16103,88,55,14.111214106019649,26.5
16104,88,56,13.840508761316556,18.0
16105,88,57,13.840508761316556,18.0
16106,88,58,22.336906537815686,18.0
16107,88,59,18.32524425775043,18.0
16108,88,60,18.117106993835574,18.0
16109,88,61,6.763362503811275,18.0
16110,88,62,6.806806453363607,18.0
16111,88,63,11.916555124246651,19.0
16112,88,64,23.623805379623445,26.5
16113,88,65,2.526640211911189,18.0
16114,88,66,2.5723089658606133,18.0
16115,88,67,9.034196305580124,19.0
16116,88,68,5.69565028242973,18.0
16117,88,69,15.733963048484146,18.0
16118,88,70,14.118045428678826,18.0
16119,88,73,20.25769364702415,26.5
16120,88,74,12.79104274753708,18.0
16121,88,75,13.089072610761425,18.0
16122,88,76,11.692684397883843,19.0
16123,88,77,10.799355055220998,19.0
16124,88,78,19.001491839071733,18.0
16125,88,79,3.756864731479779,18.0
16126,88,80,4.043243256118099,18.0
16127,88,81,25.952027725775213,19.0
16128,88,82,12.000392085470736,18.0
16129,88,85,7.5426951795185255,18.0
16130,88,86,24.258854530499892,26.5
16131,88,87,1.15964295442307,18.0
16132,88,89,8.062956365808061,18.0
16133,88,90,4.802982479302431,18.0
16134,88,91,11.123023544569607,26.5
16135,88,92,17.948663095259196,19.0
16136,88,94,20.87146422106591,18.0
16137,88,95,14.323708510563803,19.0
16138,88,97,3.3107548956492123,18.0
16139,88,98,18.876871627017472,26.5
16140,88,99,19.588883108295935,26.5
16141,88,100,6.0868187961165505,18.0
16142,88,101,25.913287309030142,26.5
16143,88,102,10.650834470531732,18.0
16144,88,106,3.2557188770549494,18.0
16145,88,107,4.4871654126512555,18.0
16146,88,108,12.196642076563231,26.5
16147,88,109,20.379612953556126,26.5
16148,88,110,19.561058498499165,26.5
16149,88,111,5.8111279585287825,18.0
16150,88,112,5.783594136952685,18.0
16151,88,113,3.5856095979002616,18.0
16152,88,114,3.4098780116771237,18.0
